Year or Period	Unigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1932, 1938]	актюбинск	Q477232	Актобе	P131	административно-территориальная единица	Актюбинский район	0	0	1928-01-17	1933-10-01	0
[1923, 1930]	актюбинск	Q477232	Актобе	P131	административно-территориальная единица	Актюбинский уезд	0	0	1922-07-05	1928-01-16	0
2004	алка	Q658131	Алки	P463	участник организации или клуба	Кипрская федерация футбола	0	0	1954-09-24	2014-05-06	0
[2002, 2006]	алексеевка	Q28829733	Алексеевка	P131	административно-территориальная единица	Новополтавский сельсовет	0	0	2003-12-01	0	0
[2002, 2006]	алексеевка	Q15613521	Алексеевка	P131	административно-территориальная единица	Чебаковское сельское поселение	0	0	2005-01-01	0	0
[2002, 2006]	алексеевка	Q25508763	Алексеевка	P131	административно-территориальная единица	Павловский сельсовет	0	0	2003-12-01	0	0
[2002, 2006]	алексеевка	Q25508851	Алексеевка	P131	административно-территориальная единица	Утянский сельсовет	0	0	2003-12-01	0	0
[2002, 2006]	алексеевка	Q18764993	Алексеевка	P131	административно-территориальная единица	Алексеевский сельсовет	0	0	2004-11-02	0	0
[2002, 2006]	алексеевка	Q21667865	Алексеевка	P131	административно-территориальная единица	Сельское поселение «Деревня Сугоново»	0	0	2004-12-28	0	0
[2002, 2006]	алексеевка	Q103427	Алексеевка	P131	административно-территориальная единица	Алексеевский район	0	0	1928-07-30	2004-12-19	0
[2002, 2006]	алексеевка	Q103427	Алексеевка	P131	административно-территориальная единица	Городское поселение город Алексеевка	0	0	2004-12-20	0	0
[2002, 2006]	алексеевка	Q23838883	Алексеевка	P131	административно-территориальная единица	Кромской район	0	0	1928-07-30	2004-09-02	0
[2002, 2006]	алексеевка	Q4061832	Алексеевка	P131	административно-территориальная единица	Темниковский район	0	0	1928-07-16	2004-12-28	0
[1923, 1925]	алексеевка	Q30091751	Алексеевка	P131	административно-территориальная единица	Архангельская волость	0	0	1867-08-01	1924-01-01	0
[1923, 1925]	алексеевка	Q4061829	Алексеевка	P131	административно-территориальная единица	Софиевский район	0	0	1923-03-07	0	0
[2002, 2006]	алексеевка	Q19847745	Алексеевка	P131	административно-территориальная единица	Ивановское сельское поселение	0	0	2005-05-11	0	0
[2002, 2006]	алексеевка	Q4061832	Алексеевка	P131	административно-территориальная единица	Алексеевское сельское поселение	0	0	2004-12-28	0	0
[1923, 1925]	алексеевка	Q30091751	Алексеевка	P131	административно-территориальная единица	Чердаклинская волость	0	0	1924-01-01	1928-05-14	0
[2002, 2006]	алексеевка	Q21667865	Алексеевка	P131	административно-территориальная единица	Ферзиковский район	0	0	1950-02-24	2004-12-27	0
[2002, 2006]	алексеевка	Q18764993	Алексеевка	P131	административно-территориальная единица	Башмаковский район	0	0	1928-07-16	2004-11-01	0
[2002, 2006]	алексеевка	Q22343764	Алексеевка	P131	административно-территориальная единица	Алексеевский сельсовет	0	0	2003-12-01	0	0
[1923, 1925]	алексеевка	Q103427	Алексеевка	P131	административно-территориальная единица	Россошанский уезд	0	0	1923-01-04	1928-07-29	0
[2002, 2006]	алексеевка	Q23838883	Алексеевка	P131	административно-территориальная единица	Гуторовское сельское поселение	0	0	2004-09-03	0	0
[2002, 2006]	алексеевка	Q25508884	Алексеевка (Алексеевский сельсовет, Алтайский край)	P131	административно-территориальная единица	Алексеевский сельсовет	0	0	2003-12-01	0	0
[1934, 1938]	алексеевка	Q4061789	Алексеевка	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
[1923, 1925]	алексеевка	Q4061781	Алексеевка	P571	дата основания/создания/возникновения	0	0	1924-01-01	0	0	0
[2002, 2006]	алексеевка	Q24728326	Алексеевка	P131	административно-территориальная единица	Алексеевский сельсовет	0	0	2003-12-01	0	0
[1934, 1938]	алексеевка	Q18765025	Алексеевка	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
[2002, 2006]	алексеевка	Q25508874	Алексеевка	P131	административно-территориальная единица	Тулатинский сельсовет	0	0	2003-12-01	0	0
[1934, 1938]	алексеевка	Q4061774	Алексеевка	P571	дата основания/создания/возникновения	0	0	1936-01-01	0	0	0
1992	агня	Q4063511	Альметьевский государственный нефтяной институт	P571	дата основания/создания/возникновения	0	0	1992-01-01	0	0	0
[1968, 1974]	агня	Q203433	Спиро Агню	P39	занимаемая должность	вице-президент США	0	0	1969-01-20	1973-10-10	0
[1968, 1974]	агня	Q203433	Спиро Агню	P39	занимаемая должность	губернатор Мэриленда	0	0	1967-01-25	1969-01-07	0
[1989, 2001]	аферист	Q1171544	Аферист	P577	дата публикации	0	0	1999-01-01	0	0	0
[1989, 2001]	аферист	Q4072742	Аферисты	P577	дата публикации	0	0	1998-01-01	0	0	0
